respID,qID,altID,obsID,price,calories,vitamins,sugar,alcoholContent,material,image
17,3,3,131,15,90,Vitamins,1,5,Aluminum Can,can.png
17,4,1,132,21,100,Vitamins,0,5,Glass Bottle,bottle.png
17,4,2,132,21,100,Vitamins,1,4,Aluminum Can,can.png
17,4,3,132,21,80,Vitamins,1,5,Glass Bottle,bottle.png
17,5,1,133,15,100,No Vitamins,1,5,Aluminum Can,can.png
17,5,2,133,18,80,Vitamins,2,4,Aluminum Can,can.png
17,5,3,133,15,90,Vitamins,1,7,Aluminum Can,can.png
17,6,1,134,15,80,Vitamins,2,7,Glass Bottle,bottle.png
17,6,2,134,18,80,No Vitamins,2,5,Aluminum Can,can.png
17,6,3,134,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
17,7,1,135,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
17,7,2,135,15,80,No Vitamins,0,4,Aluminum Can,can.png
17,7,3,135,21,80,No Vitamins,1,7,Aluminum Can,can.png
17,8,1,136,21,80,Vitamins,1,5,Glass Bottle,bottle.png
17,8,2,136,18,90,No Vitamins,0,7,Aluminum Can,can.png
17,8,3,136,18,80,Vitamins,2,4,Aluminum Can,can.png
18,1,1,137,18,80,Vitamins,0,4,Glass Bottle,bottle.png
18,1,2,137,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
18,1,3,137,21,80,No Vitamins,1,7,Aluminum Can,can.png
18,2,1,138,15,80,No Vitamins,0,4,Aluminum Can,can.png
18,2,2,138,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
18,2,3,138,15,90,Vitamins,0,7,Aluminum Can,can.png
18,3,1,139,15,100,No Vitamins,2,5,Aluminum Can,can.png
18,3,2,139,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
18,3,3,139,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
18,4,1,140,21,100,Vitamins,0,5,Glass Bottle,bottle.png
18,4,2,140,15,100,No Vitamins,1,5,Aluminum Can,can.png
18,4,3,140,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
18,5,1,141,18,100,Vitamins,0,7,Aluminum Can,can.png
18,5,2,141,18,90,No Vitamins,2,5,Aluminum Can,can.png
18,5,3,141,21,80,Vitamins,2,5,Glass Bottle,bottle.png
18,6,1,142,15,100,Vitamins,0,5,Aluminum Can,can.png
18,6,2,142,21,100,Vitamins,2,5,Aluminum Can,can.png
18,6,3,142,18,100,Vitamins,1,7,Glass Bottle,bottle.png
18,7,1,143,18,80,Vitamins,1,7,Glass Bottle,bottle.png
18,7,2,143,18,90,Vitamins,2,4,Glass Bottle,bottle.png
18,7,3,143,21,90,Vitamins,0,5,Glass Bottle,bottle.png
18,8,1,144,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
18,8,2,144,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
18,8,3,144,18,90,No Vitamins,0,7,Aluminum Can,can.png
19,1,1,145,21,80,Vitamins,2,5,Glass Bottle,bottle.png
19,1,2,145,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
19,1,3,145,21,80,No Vitamins,1,7,Aluminum Can,can.png
19,2,1,146,15,80,Vitamins,1,4,Glass Bottle,bottle.png
19,2,2,146,21,100,Vitamins,0,5,Glass Bottle,bottle.png
19,2,3,146,15,80,Vitamins,2,7,Glass Bottle,bottle.png
19,3,1,147,15,80,Vitamins,1,4,Glass Bottle,bottle.png
19,3,2,147,15,100,No Vitamins,2,5,Aluminum Can,can.png
19,3,3,147,18,90,Vitamins,2,4,Glass Bottle,bottle.png
19,4,1,148,18,100,Vitamins,0,7,Aluminum Can,can.png
19,4,2,148,15,100,Vitamins,0,5,Aluminum Can,can.png
19,4,3,148,15,80,Vitamins,2,7,Glass Bottle,bottle.png
19,5,1,149,21,100,No Vitamins,1,4,Aluminum Can,can.png
19,5,2,149,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
19,5,3,149,18,90,No Vitamins,1,5,Aluminum Can,can.png
19,6,1,150,15,100,Vitamins,2,7,Glass Bottle,bottle.png
19,6,2,150,21,100,Vitamins,2,7,Glass Bottle,bottle.png
19,6,3,150,18,80,Vitamins,2,5,Aluminum Can,can.png
19,7,1,151,18,90,Vitamins,1,4,Aluminum Can,can.png
19,7,2,151,21,90,No Vitamins,2,7,Aluminum Can,can.png
19,7,3,151,18,90,No Vitamins,1,5,Aluminum Can,can.png
19,8,1,152,15,80,No Vitamins,0,4,Aluminum Can,can.png
19,8,2,152,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
19,8,3,152,18,80,Vitamins,2,5,Aluminum Can,can.png
20,1,1,153,21,100,Vitamins,1,4,Aluminum Can,can.png
20,1,2,153,21,80,Vitamins,1,5,Glass Bottle,bottle.png
20,1,3,153,15,90,Vitamins,0,7,Aluminum Can,can.png
20,2,1,154,15,80,No Vitamins,0,4,Aluminum Can,can.png
20,2,2,154,21,80,No Vitamins,0,4,Aluminum Can,can.png
20,2,3,154,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
20,3,1,155,18,80,Vitamins,2,5,Aluminum Can,can.png
20,3,2,155,21,100,Vitamins,1,4,Aluminum Can,can.png
20,3,3,155,18,90,No Vitamins,1,5,Aluminum Can,can.png
20,4,1,156,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
20,4,2,156,18,90,No Vitamins,2,5,Aluminum Can,can.png
20,4,3,156,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
20,5,1,157,18,90,Vitamins,2,4,Glass Bottle,bottle.png
20,5,2,157,21,100,Vitamins,0,5,Glass Bottle,bottle.png
20,5,3,157,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
20,6,1,158,18,80,Vitamins,0,4,Glass Bottle,bottle.png
20,6,2,158,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
20,6,3,158,21,100,No Vitamins,1,4,Aluminum Can,can.png
20,7,1,159,21,80,No Vitamins,1,7,Aluminum Can,can.png
20,7,2,159,15,80,Vitamins,1,4,Glass Bottle,bottle.png
20,7,3,159,15,90,Vitamins,1,4,Glass Bottle,bottle.png
20,8,1,160,21,100,Vitamins,1,4,Aluminum Can,can.png
20,8,2,160,18,100,Vitamins,0,7,Aluminum Can,can.png
20,8,3,160,21,90,Vitamins,2,4,Aluminum Can,can.png
21,1,1,161,21,80,No Vitamins,1,7,Aluminum Can,can.png
21,1,2,161,15,80,No Vitamins,2,4,Aluminum Can,can.png
21,1,3,161,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
21,2,1,162,21,80,Vitamins,2,5,Glass Bottle,bottle.png
21,2,2,162,21,90,Vitamins,0,5,Glass Bottle,bottle.png
21,2,3,162,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
21,3,1,163,21,90,Vitamins,0,5,Glass Bottle,bottle.png
21,3,2,163,18,100,Vitamins,0,7,Aluminum Can,can.png
21,3,3,163,21,100,No Vitamins,1,4,Aluminum Can,can.png
21,4,1,164,18,100,Vitamins,0,7,Aluminum Can,can.png
21,4,2,164,15,100,Vitamins,0,5,Aluminum Can,can.png
21,4,3,164,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
21,5,1,165,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
21,5,2,165,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
21,5,3,165,15,90,Vitamins,1,5,Aluminum Can,can.png
21,6,1,166,21,90,Vitamins,2,4,Aluminum Can,can.png
21,6,2,166,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
21,6,3,166,18,100,Vitamins,0,7,Aluminum Can,can.png
21,7,1,167,15,90,Vitamins,1,4,Glass Bottle,bottle.png
21,7,2,167,18,90,Vitamins,0,5,Glass Bottle,bottle.png
21,7,3,167,18,90,No Vitamins,0,7,Aluminum Can,can.png
21,8,1,168,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
21,8,2,168,18,100,Vitamins,0,7,Aluminum Can,can.png
21,8,3,168,21,100,Vitamins,2,7,Glass Bottle,bottle.png
22,1,1,169,15,90,Vitamins,0,7,Aluminum Can,can.png
22,1,2,169,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
22,1,3,169,18,90,Vitamins,2,4,Glass Bottle,bottle.png
22,2,1,170,18,80,No Vitamins,2,5,Aluminum Can,can.png
22,2,2,170,15,90,Vitamins,1,5,Aluminum Can,can.png
22,2,3,170,15,100,Vitamins,0,5,Aluminum Can,can.png
22,3,1,171,15,90,Vitamins,0,7,Aluminum Can,can.png
22,3,2,171,15,80,No Vitamins,2,4,Aluminum Can,can.png
22,3,3,171,21,80,No Vitamins,1,7,Aluminum Can,can.png
22,4,1,172,18,80,Vitamins,2,5,Aluminum Can,can.png
22,4,2,172,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
22,4,3,172,15,80,No Vitamins,2,4,Aluminum Can,can.png
22,5,1,173,21,100,Vitamins,1,4,Aluminum Can,can.png
22,5,2,173,18,90,No Vitamins,2,5,Aluminum Can,can.png
22,5,3,173,18,90,Vitamins,0,5,Glass Bottle,bottle.png
22,6,1,174,15,100,No Vitamins,2,5,Aluminum Can,can.png
22,6,2,174,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
22,6,3,174,21,90,Vitamins,2,4,Aluminum Can,can.png
22,7,1,175,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
22,7,2,175,21,80,No Vitamins,1,7,Aluminum Can,can.png
22,7,3,175,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
22,8,1,176,21,90,Vitamins,2,4,Aluminum Can,can.png
22,8,2,176,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
22,8,3,176,15,80,Vitamins,2,7,Glass Bottle,bottle.png
23,1,1,177,15,80,Vitamins,1,4,Glass Bottle,bottle.png
23,1,2,177,18,80,No Vitamins,2,5,Aluminum Can,can.png
23,1,3,177,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
23,2,1,178,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
23,2,2,178,15,80,No Vitamins,2,4,Aluminum Can,can.png
23,2,3,178,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
23,3,1,179,15,100,No Vitamins,2,5,Aluminum Can,can.png
23,3,2,179,15,90,Vitamins,1,7,Aluminum Can,can.png
23,3,3,179,21,100,Vitamins,1,4,Aluminum Can,can.png
23,4,1,180,15,90,Vitamins,1,4,Glass Bottle,bottle.png
23,4,2,180,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
23,4,3,180,18,90,Vitamins,1,4,Aluminum Can,can.png
23,5,1,181,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
23,5,2,181,21,100,Vitamins,1,4,Aluminum Can,can.png
23,5,3,181,18,100,Vitamins,1,7,Glass Bottle,bottle.png
23,6,1,182,21,100,Vitamins,2,7,Glass Bottle,bottle.png
23,6,2,182,18,100,Vitamins,1,7,Glass Bottle,bottle.png
23,6,3,182,18,90,Vitamins,1,4,Aluminum Can,can.png
23,7,1,183,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
23,7,2,183,15,80,Vitamins,1,4,Glass Bottle,bottle.png
23,7,3,183,21,90,Vitamins,0,5,Glass Bottle,bottle.png
23,8,1,184,18,80,Vitamins,2,4,Aluminum Can,can.png
23,8,2,184,15,100,Vitamins,0,5,Aluminum Can,can.png
23,8,3,184,21,80,No Vitamins,0,7,Aluminum Can,can.png
24,1,1,185,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
24,1,2,185,21,100,Vitamins,1,4,Aluminum Can,can.png
24,1,3,185,21,90,Vitamins,2,4,Aluminum Can,can.png
24,2,1,186,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
24,2,2,186,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
24,2,3,186,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
24,3,1,187,15,100,Vitamins,2,7,Glass Bottle,bottle.png
24,3,2,187,21,100,Vitamins,0,5,Glass Bottle,bottle.png
24,3,3,187,15,80,No Vitamins,2,4,Aluminum Can,can.png
24,4,1,188,21,100,Vitamins,2,7,Glass Bottle,bottle.png
24,4,2,188,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
24,4,3,188,18,80,Vitamins,2,5,Aluminum Can,can.png
24,5,1,189,18,90,No Vitamins,2,5,Aluminum Can,can.png
24,5,2,189,18,80,Vitamins,2,4,Aluminum Can,can.png
24,5,3,189,15,90,Vitamins,1,5,Aluminum Can,can.png
24,6,1,190,15,80,No Vitamins,2,4,Aluminum Can,can.png
24,6,2,190,18,100,No Vitamins,1,7,Aluminum Can,can.png
24,6,3,190,21,80,Vitamins,2,5,Glass Bottle,bottle.png
24,7,1,191,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
24,7,2,191,21,80,No Vitamins,0,7,Aluminum Can,can.png
24,7,3,191,15,90,Vitamins,1,4,Glass Bottle,bottle.png
24,8,1,192,15,80,No Vitamins,2,4,Aluminum Can,can.png
24,8,2,192,21,100,Vitamins,0,4,Aluminum Can,can.png
24,8,3,192,15,90,Vitamins,1,4,Glass Bottle,bottle.png
25,1,1,193,18,90,Vitamins,0,5,Glass Bottle,bottle.png
25,1,2,193,21,100,No Vitamins,1,4,Aluminum Can,can.png
25,1,3,193,21,100,Vitamins,0,4,Aluminum Can,can.png
25,2,1,194,18,100,No Vitamins,1,7,Aluminum Can,can.png
25,2,2,194,15,80,Vitamins,1,4,Glass Bottle,bottle.png
25,2,3,194,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
25,3,1,195,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
25,3,2,195,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
25,3,3,195,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
25,4,1,196,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
25,4,2,196,18,80,Vitamins,2,5,Aluminum Can,can.png
25,4,3,196,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
25,5,1,197,21,90,No Vitamins,2,7,Aluminum Can,can.png
25,5,2,197,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
25,5,3,197,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
25,6,1,198,15,80,Vitamins,2,7,Glass Bottle,bottle.png
25,6,2,198,21,100,Vitamins,2,7,Glass Bottle,bottle.png
25,6,3,198,18,80,No Vitamins,2,5,Aluminum Can,can.png
25,7,1,199,21,80,No Vitamins,0,7,Aluminum Can,can.png
25,7,2,199,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
25,7,3,199,18,100,No Vitamins,1,7,Aluminum Can,can.png
25,8,1,200,18,100,Vitamins,1,7,Glass Bottle,bottle.png
25,8,2,200,21,100,Vitamins,2,7,Glass Bottle,bottle.png
25,8,3,200,21,100,Vitamins,0,4,Aluminum Can,can.png
26,1,1,201,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
26,1,2,201,21,80,No Vitamins,0,7,Aluminum Can,can.png
26,1,3,201,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
26,2,1,202,21,80,No Vitamins,1,7,Aluminum Can,can.png
26,2,2,202,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
26,2,3,202,18,80,Vitamins,0,4,Glass Bottle,bottle.png
26,3,1,203,21,90,Vitamins,0,5,Glass Bottle,bottle.png
26,3,2,203,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
26,3,3,203,18,80,Vitamins,2,5,Aluminum Can,can.png
26,4,1,204,18,90,Vitamins,1,4,Aluminum Can,can.png
26,4,2,204,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
26,4,3,204,18,100,Vitamins,1,7,Glass Bottle,bottle.png
26,5,1,205,15,100,No Vitamins,1,5,Aluminum Can,can.png
26,5,2,205,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
26,5,3,205,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
26,6,1,206,15,90,Vitamins,1,5,Aluminum Can,can.png
26,6,2,206,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
26,6,3,206,18,90,Vitamins,0,5,Glass Bottle,bottle.png
26,7,1,207,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
26,7,2,207,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
26,7,3,207,21,90,Vitamins,0,5,Glass Bottle,bottle.png
26,8,1,208,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
26,8,2,208,21,80,No Vitamins,1,7,Aluminum Can,can.png
26,8,3,208,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
27,1,1,209,18,90,Vitamins,2,4,Glass Bottle,bottle.png
27,1,2,209,18,90,No Vitamins,2,5,Aluminum Can,can.png
27,1,3,209,21,80,No Vitamins,0,7,Aluminum Can,can.png
27,2,1,210,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
27,2,2,210,18,100,No Vitamins,1,7,Aluminum Can,can.png
27,2,3,210,18,80,Vitamins,0,4,Glass Bottle,bottle.png
27,3,1,211,21,100,No Vitamins,1,4,Aluminum Can,can.png
27,3,2,211,15,100,No Vitamins,2,5,Aluminum Can,can.png
27,3,3,211,21,100,Vitamins,1,4,Aluminum Can,can.png
27,4,1,212,21,80,Vitamins,1,5,Glass Bottle,bottle.png
27,4,2,212,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
27,4,3,212,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
27,5,1,213,21,80,Vitamins,1,5,Glass Bottle,bottle.png
27,5,2,213,15,90,Vitamins,1,4,Glass Bottle,bottle.png
27,5,3,213,15,90,Vitamins,1,5,Aluminum Can,can.png
27,6,1,214,18,90,No Vitamins,2,5,Aluminum Can,can.png
27,6,2,214,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
27,6,3,214,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
27,7,1,215,15,100,No Vitamins,2,5,Aluminum Can,can.png
27,7,2,215,18,80,Vitamins,0,4,Glass Bottle,bottle.png
27,7,3,215,18,100,Vitamins,1,7,Glass Bottle,bottle.png
27,8,1,216,18,80,Vitamins,1,7,Glass Bottle,bottle.png
27,8,2,216,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
27,8,3,216,21,100,No Vitamins,1,4,Aluminum Can,can.png
28,1,1,217,21,100,No Vitamins,1,4,Aluminum Can,can.png
28,1,2,217,21,80,Vitamins,2,5,Glass Bottle,bottle.png
28,1,3,217,15,90,Vitamins,1,5,Aluminum Can,can.png
28,2,1,218,15,90,Vitamins,1,7,Aluminum Can,can.png
28,2,2,218,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
28,2,3,218,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
28,3,1,219,18,100,No Vitamins,1,7,Aluminum Can,can.png
28,3,2,219,21,90,Vitamins,0,5,Glass Bottle,bottle.png
28,3,3,219,18,90,No Vitamins,2,5,Aluminum Can,can.png
28,4,1,220,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
28,4,2,220,15,100,Vitamins,0,5,Aluminum Can,can.png
28,4,3,220,21,100,Vitamins,2,7,Glass Bottle,bottle.png
28,5,1,221,21,100,Vitamins,0,5,Glass Bottle,bottle.png
28,5,2,221,15,100,Vitamins,0,5,Aluminum Can,can.png
28,5,3,221,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
28,6,1,222,18,90,No Vitamins,0,7,Aluminum Can,can.png
28,6,2,222,21,90,No Vitamins,2,7,Aluminum Can,can.png
28,6,3,222,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
28,7,1,223,15,90,Vitamins,1,4,Glass Bottle,bottle.png
28,7,2,223,21,80,Vitamins,2,5,Glass Bottle,bottle.png
28,7,3,223,21,100,Vitamins,2,7,Glass Bottle,bottle.png
28,8,1,224,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
28,8,2,224,15,80,No Vitamins,0,4,Aluminum Can,can.png
28,8,3,224,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
29,1,1,225,15,100,No Vitamins,1,5,Aluminum Can,can.png
29,1,2,225,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
29,1,3,225,21,80,Vitamins,2,5,Glass Bottle,bottle.png
29,2,1,226,18,90,No Vitamins,0,7,Aluminum Can,can.png
29,2,2,226,15,100,No Vitamins,1,5,Aluminum Can,can.png
29,2,3,226,21,90,No Vitamins,2,7,Aluminum Can,can.png
29,3,1,227,18,90,Vitamins,1,4,Aluminum Can,can.png
29,3,2,227,21,100,Vitamins,2,7,Glass Bottle,bottle.png
29,3,3,227,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
29,4,1,228,21,100,Vitamins,2,7,Glass Bottle,bottle.png
29,4,2,228,21,80,Vitamins,2,5,Glass Bottle,bottle.png
29,4,3,228,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
29,5,1,229,15,80,Vitamins,0,7,Aluminum Can,can.png
29,5,2,229,18,100,No Vitamins,1,7,Aluminum Can,can.png
29,5,3,229,21,80,No Vitamins,0,4,Aluminum Can,can.png
29,6,1,230,18,100,Vitamins,0,7,Aluminum Can,can.png
29,6,2,230,21,100,Vitamins,0,4,Aluminum Can,can.png
29,6,3,230,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
29,7,1,231,21,90,No Vitamins,2,7,Aluminum Can,can.png
29,7,2,231,15,90,Vitamins,1,7,Aluminum Can,can.png
29,7,3,231,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
29,8,1,232,18,90,Vitamins,1,4,Aluminum Can,can.png
29,8,2,232,15,100,No Vitamins,2,5,Aluminum Can,can.png
29,8,3,232,21,80,Vitamins,2,5,Glass Bottle,bottle.png
30,1,1,233,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
30,1,2,233,21,100,Vitamins,2,7,Glass Bottle,bottle.png
30,1,3,233,21,90,Vitamins,2,4,Aluminum Can,can.png
30,2,1,234,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
30,2,2,234,21,80,Vitamins,2,5,Glass Bottle,bottle.png
30,2,3,234,21,100,Vitamins,1,4,Aluminum Can,can.png
30,3,1,235,15,100,No Vitamins,1,5,Aluminum Can,can.png
30,3,2,235,15,90,Vitamins,1,7,Aluminum Can,can.png
30,3,3,235,18,90,Vitamins,1,4,Aluminum Can,can.png
30,4,1,236,21,80,Vitamins,1,5,Glass Bottle,bottle.png
30,4,2,236,18,80,No Vitamins,2,5,Aluminum Can,can.png
30,4,3,236,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
30,5,1,237,15,90,Vitamins,1,7,Aluminum Can,can.png
30,5,2,237,21,100,No Vitamins,1,4,Aluminum Can,can.png
30,5,3,237,21,80,No Vitamins,1,7,Aluminum Can,can.png
30,6,1,238,15,100,Vitamins,0,5,Aluminum Can,can.png
30,6,2,238,15,90,Vitamins,1,4,Glass Bottle,bottle.png
30,6,3,238,15,100,No Vitamins,2,5,Aluminum Can,can.png
30,7,1,239,18,100,No Vitamins,1,7,Aluminum Can,can.png
30,7,2,239,18,80,No Vitamins,2,5,Aluminum Can,can.png
30,7,3,239,18,100,Vitamins,1,7,Glass Bottle,bottle.png
30,8,1,240,18,80,Vitamins,0,4,Glass Bottle,bottle.png
30,8,2,240,15,80,Vitamins,1,4,Glass Bottle,bottle.png
30,8,3,240,15,80,No Vitamins,0,4,Aluminum Can,can.png
31,1,1,241,18,90,No Vitamins,0,7,Aluminum Can,can.png
31,1,2,241,21,80,Vitamins,2,5,Glass Bottle,bottle.png
31,1,3,241,15,90,Vitamins,1,4,Glass Bottle,bottle.png
31,2,1,242,15,100,No Vitamins,1,5,Aluminum Can,can.png
31,2,2,242,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
31,2,3,242,21,90,Vitamins,0,5,Glass Bottle,bottle.png
31,3,1,243,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
31,3,2,243,18,90,Vitamins,2,4,Glass Bottle,bottle.png
31,3,3,243,21,80,No Vitamins,1,7,Aluminum Can,can.png
31,4,1,244,21,80,No Vitamins,0,7,Aluminum Can,can.png
31,4,2,244,18,80,Vitamins,2,4,Aluminum Can,can.png
31,4,3,244,15,80,No Vitamins,0,4,Aluminum Can,can.png
31,5,1,245,21,100,Vitamins,0,5,Glass Bottle,bottle.png
31,5,2,245,18,90,Vitamins,1,4,Aluminum Can,can.png
31,5,3,245,21,100,No Vitamins,1,4,Aluminum Can,can.png
31,6,1,246,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
31,6,2,246,18,100,Vitamins,0,7,Aluminum Can,can.png
31,6,3,246,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
31,7,1,247,18,90,No Vitamins,2,5,Aluminum Can,can.png
31,7,2,247,15,80,No Vitamins,0,4,Aluminum Can,can.png
31,7,3,247,18,100,Vitamins,1,7,Glass Bottle,bottle.png
31,8,1,248,18,90,Vitamins,0,5,Glass Bottle,bottle.png
31,8,2,248,21,100,Vitamins,1,4,Aluminum Can,can.png
31,8,3,248,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
32,1,1,249,15,100,Vitamins,0,5,Aluminum Can,can.png
32,1,2,249,21,100,Vitamins,2,7,Glass Bottle,bottle.png
32,1,3,249,21,80,No Vitamins,0,4,Aluminum Can,can.png
32,2,1,250,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
32,2,2,250,15,80,Vitamins,0,7,Aluminum Can,can.png
32,2,3,250,15,100,Vitamins,0,5,Aluminum Can,can.png
32,3,1,251,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
32,3,2,251,18,90,Vitamins,1,4,Aluminum Can,can.png
32,3,3,251,21,80,Vitamins,2,5,Glass Bottle,bottle.png
32,4,1,252,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
32,4,2,252,18,80,Vitamins,1,7,Glass Bottle,bottle.png
32,4,3,252,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
32,5,1,253,15,80,Vitamins,1,4,Glass Bottle,bottle.png
32,5,2,253,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
32,5,3,253,18,90,No Vitamins,1,5,Aluminum Can,can.png
32,6,1,254,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
32,6,2,254,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
32,6,3,254,21,80,No Vitamins,0,4,Aluminum Can,can.png
32,7,1,255,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
32,7,2,255,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
32,7,3,255,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
32,8,1,256,15,80,No Vitamins,0,4,Aluminum Can,can.png
32,8,2,256,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
32,8,3,256,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
33,1,1,257,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
33,1,2,257,21,90,No Vitamins,2,7,Aluminum Can,can.png
33,1,3,257,18,80,No Vitamins,2,5,Aluminum Can,can.png
33,2,1,258,18,90,No Vitamins,0,7,Aluminum Can,can.png
33,2,2,258,15,80,Vitamins,0,7,Aluminum Can,can.png
33,2,3,258,15,80,No Vitamins,0,4,Aluminum Can,can.png
33,3,1,259,15,80,No Vitamins,2,4,Aluminum Can,can.png
33,3,2,259,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
33,3,3,259,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
33,4,1,260,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
33,4,2,260,21,100,Vitamins,1,4,Aluminum Can,can.png
33,4,3,260,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
33,5,1,261,18,80,Vitamins,1,7,Glass Bottle,bottle.png
33,5,2,261,18,80,No Vitamins,2,5,Aluminum Can,can.png
33,5,3,261,21,100,Vitamins,0,4,Aluminum Can,can.png
33,6,1,262,15,100,No Vitamins,1,5,Aluminum Can,can.png
